HEADER	10	100	18	499	374	500
ITEM	0	4
ITEM	1	4
ITEM	2	4
ITEM	3	4
ITEM	4	4
ITEM	5	4
ITEM	6	4
ITEM	7	4
ITEM	8	4
ITEM	9	4
BOM	0	0	6	67	0	1
BOM	0	0	7	99	0	1
BOM	0	0	8	56	0	1
BOM	0	0	10	78	0	1
BOM	0	0	14	3	0	1
BOM	0	0	17	97	0	1
BOM	0	1	18	-1	0	1
BOM	0	1	26	-1	0	1
BOM	0	1	52	-1	0	1
BOM	0	1	57	-1	0	1
BOM	0	1	71	-1	0	1
BOM	0	1	75	-1	0	1
BOM	0	1	76	-1	0	1
BOM	0	1	84	-1	0	1
BOM	0	1	92	-1	0	1
BOM	0	2	19	-1	0	1
BOM	0	2	27	-1	0	1
BOM	0	2	32	-1	0	1
BOM	0	2	40	-1	0	1
BOM	0	2	48	-1	0	1
BOM	0	2	50	-1	0	1
BOM	0	2	68	-1	0	1
BOM	0	2	69	-1	0	1
BOM	0	2	73	-1	0	1
BOM	0	2	77	-1	0	1
BOM	0	2	95	-1	0	1
BOM	0	3	46	-1	1	0
BOM	0	3	47	-1	1	0
BOM	0	3	51	-1	1	0
BOM	0	3	53	-1	1	0
BOM	0	3	64	-1	1	0
BOM	0	3	65	-1	1	0
BOM	0	3	70	-1	1	0
BOM	0	3	72	-1	1	0
BOM	0	3	79	-1	1	0
BOM	0	3	80	-1	1	0
BOM	0	3	81	-1	1	0
BOM	0	3	82	-1	1	0
BOM	0	3	89	-1	1	0
BOM	0	3	91	-1	1	0
BOM	0	3	93	-1	1	0
BOM	0	3	99	-1	1	0
BOM	1	0	0	65	0	1
BOM	1	0	3	66	0	1
BOM	1	0	6	93	0	1
BOM	1	0	11	96	0	1
BOM	1	0	16	42	0	1
BOM	1	0	17	61	0	1
BOM	1	1	19	-1	1	0
BOM	1	1	34	-1	1	0
BOM	1	1	35	-1	1	0
BOM	1	1	46	-1	1	0
BOM	1	1	51	-1	1	0
BOM	1	1	58	-1	1	0
BOM	1	1	59	-1	1	0
BOM	1	1	79	-1	1	0
BOM	1	1	82	-1	1	0
BOM	1	1	85	-1	1	0
BOM	1	1	93	-1	1	0
BOM	1	1	96	-1	1	0
BOM	1	1	99	-1	1	0
BOM	1	2	20	-1	0	1
BOM	1	2	22	-1	0	1
BOM	1	2	27	-1	0	1
BOM	1	2	38	-1	0	1
BOM	1	2	40	-1	0	1
BOM	1	2	60	-1	0	1
BOM	1	2	68	-1	0	1
BOM	1	2	70	-1	0	1
BOM	1	2	71	-1	0	1
BOM	1	2	73	-1	0	1
BOM	1	2	84	-1	0	1
BOM	1	2	90	-1	0	1
BOM	1	2	92	-1	0	1
BOM	1	2	94	-1	0	1
BOM	1	3	25	-1	1	1
BOM	1	3	37	-1	1	1
BOM	1	3	39	-1	1	1
BOM	1	3	47	-1	1	1
BOM	1	3	62	-1	1	1
BOM	1	3	89	-1	1	1
BOM	2	0	0	36	0	1
BOM	2	0	1	55	0	1
BOM	2	0	4	31	0	1
BOM	2	0	5	2	0	1
BOM	2	0	7	58	0	1
BOM	2	0	8	25	0	1
BOM	2	0	9	82	0	1
BOM	2	0	12	55	0	1
BOM	2	0	13	67	0	1
BOM	2	0	17	64	0	1
BOM	2	1	19	-1	0	1
BOM	2	1	35	-1	0	1
BOM	2	1	37	-1	0	1
BOM	2	1	39	-1	0	1
BOM	2	1	44	-1	0	1
BOM	2	1	45	-1	0	1
BOM	2	1	46	-1	0	1
BOM	2	1	49	-1	0	1
BOM	2	1	51	-1	0	1
BOM	2	1	52	-1	0	1
BOM	2	1	56	-1	0	1
BOM	2	1	58	-1	0	1
BOM	2	1	59	-1	0	1
BOM	2	1	75	-1	0	1
BOM	2	1	80	-1	0	1
BOM	2	1	81	-1	0	1
BOM	2	1	86	-1	0	1
BOM	2	1	88	-1	0	1
BOM	2	1	89	-1	0	1
BOM	2	1	94	-1	0	1
BOM	2	1	96	-1	0	1
BOM	2	2	20	-1	0	1
BOM	2	2	23	-1	0	1
BOM	2	2	29	-1	0	1
BOM	2	2	31	-1	0	1
BOM	2	2	33	-1	0	1
BOM	2	2	42	-1	0	1
BOM	2	2	55	-1	0	1
BOM	2	2	61	-1	0	1
BOM	2	2	68	-1	0	1
BOM	2	2	70	-1	0	1
BOM	2	2	71	-1	0	1
BOM	2	2	79	-1	0	1
BOM	2	2	82	-1	0	1
BOM	2	2	84	-1	0	1
BOM	2	2	85	-1	0	1
BOM	2	2	93	-1	0	1
BOM	2	2	95	-1	0	1
BOM	2	3	24	-1	1	0
BOM	2	3	36	-1	1	0
BOM	2	3	40	-1	1	0
BOM	2	3	43	-1	1	0
BOM	2	3	48	-1	1	0
BOM	2	3	65	-1	1	0
BOM	2	3	78	-1	1	0
BOM	2	3	90	-1	1	0
BOM	2	3	97	-1	1	0
BOM	2	3	98	-1	1	0
BOM	2	3	99	-1	1	0
BOM	3	0	0	40	0	1
BOM	3	0	2	47	0	1
BOM	3	0	5	99	0	1
BOM	3	0	8	32	0	1
BOM	3	0	9	23	0	1
BOM	3	0	10	16	0	1
BOM	3	0	11	1	0	1
BOM	3	0	12	42	0	1
BOM	3	0	13	26	0	1
BOM	3	0	14	14	0	1
BOM	3	0	17	20	0	1
BOM	3	1	22	-1	1	0
BOM	3	1	26	-1	1	0
BOM	3	1	27	-1	1	0
BOM	3	1	28	-1	1	0
BOM	3	1	29	-1	1	0
BOM	3	1	39	-1	1	0
BOM	3	1	49	-1	1	0
BOM	3	1	52	-1	1	0
BOM	3	1	59	-1	1	0
BOM	3	1	65	-1	1	0
BOM	3	1	78	-1	1	0
BOM	3	1	83	-1	1	0
BOM	3	1	93	-1	1	0
BOM	3	1	96	-1	1	0
BOM	3	2	24	-1	1	0
BOM	3	2	37	-1	1	0
BOM	3	2	44	-1	1	0
BOM	3	2	50	-1	1	0
BOM	3	2	51	-1	1	0
BOM	3	2	55	-1	1	0
BOM	3	2	58	-1	1	0
BOM	3	2	66	-1	1	0
BOM	3	2	71	-1	1	0
BOM	3	2	75	-1	1	0
BOM	3	2	76	-1	1	0
BOM	3	2	79	-1	1	0
BOM	3	2	84	-1	1	0
BOM	3	2	90	-1	1	0
BOM	3	2	91	-1	1	0
BOM	3	2	98	-1	1	0
BOM	3	3	30	-1	0	1
